/ACsolution : pglib_opf_case10000_goc__api 0/4 uniform_0.01
/Date : 04-16-2024 05:52:38 EDT
/MachineName : cool1
/Processor : Intel(R) Xeon(R) Linux64 CPU E5-2687W v3 3.10GHz
/OS : Fedora 34 (Workstation Edition)
branch 8547 f 7788 t 7789 Pft -0.10919999971562411 Ptf 0.10920245302645148 Qft -0.00719999999807492 Qtf 0.007212500201031209 cft 1.0252006688040496 sft -0.00011533199969581017
branch 8548 f 7789 t 7775 Pft -0.9191802977989659 Ptf 0.9208155353712676 Qft 0.12405232785998926 Qtf -0.14267930237173637 cft 1.0252052260868196 sft -0.012246301211620736
branch 8549 f 7789 t 7793 Pft 0.8099778450569616 Ptf -0.8072718297957907 Qft -0.1312648280587353 Qtf 0.10923199805823025 cft 1.0248501058330677 sft 0.022105475158127958
branch 8550 f 7790 t 7772 Pft -0.16186371192440788 Ptf 0.1625331782980425 Qft 0.19585531321602967 Qtf -0.2295852530563678 cft 1.0229852663764205 sft -0.011305118772308855
branch 8551 f 7790 t 7791 Pft 0.121704175010876 Ptf -0.12169999980375197 Qft 0.008416700831510648 Qtf -0.008400000003014507 cft 1.0336753049261531 sft 0.00013873599977130268
branch 8552 f 7793 t 7781 Pft 0.6912718297996894 Ptf -0.6898861657676538 Qft -0.11993199805824627 Qtf 0.10741378431541658 cft 1.0250803594424454 sft 0.013885724191513122
branch 8553 f 7794 t 7796 Pft -0.5868149755147677 Ptf 0.5876034785039274 Qft 0.317487321196565 Qtf -0.34297540307410546 cft 1.082186554745369 sft -0.007497128001455467
branch 8554 f 7795 t 7805 Pft -2.4452679338182217 Ptf 2.472057189554953 Qft 0.24766847800195324 Qtf -0.12371535156969815 cft 1.079028104661812 sft -0.07142239577778806
branch 8555 f 7796 t 7795 Pft -0.7702034785003304 Ptf 0.7713394322617413 Qft 0.3219754030735974 Qtf -0.3265469404873077 cft 1.0772007492719744 sft -0.009030548669957195
branch 8556 f 7797 t 7749 Pft -0.3372513241468161 Ptf 0.33888800844083306 Qft -0.14834320316406108 Qtf 0.11226852525564442 cft 1.0174079200786346 sft -0.018523805192314873
branch 8557 f 7797 t 7798 Pft 0.9536117070677025 Ptf -0.9509856784776555 Qft -0.2149751831834725 Qtf 0.2204429795606406 cft 1.00651892283619 sft 0.016925469969604427
branch 8558 f 7797 t 7835 Pft -0.7714603829182274 Ptf 0.779622617697113 Qft 0.3487183863476703 Qtf -0.3527981655180864 cft 0.9919696642614771 sft -0.05015478930708665
branch 8559 f 7798 t 7799 Pft 0.9222123563408237 Ptf -0.9152916908541063 Qft -0.06297281115536618 Qtf 0.0887441937102062 cft 1.002812064899665 sft 0.04285457902499152
branch 8560 f 7799 t 7800 Pft 0.1088032240423484 Ptf -0.10879999975669927 Qft 0.010012777718380772 Qtf -0.009999999994030173 cft 0.9996750891362169 sft 0.00011371599974103095
branch 8561 f 7801 t 7823 Pft -1.3364673839509118 Ptf 1.340948412425333 Qft 0.13951579240079057 Qtf -0.12484873650507652 cft 1.0659984523843695 sft -0.023816488004212957
branch 8562 f 7801 t 7825 Pft 0.8880374092696538 Ptf -0.8797430649192662 Qft -0.17421280364861974 Qtf 0.11840165147469622 cft 1.0627966623554577 sft 0.055436408280172364
branch 8563 f 7802 t 7803 Pft 0.17210835796582621 Ptf -0.17209999949174978 Qft 0.007133433924248873 Qtf -0.00710000002794315 cft 1.0649250821707201 sft 0.00020438999938138908
branch 8564 f 7802 t 7804 Pft 0.66754919500432 Ptf -0.6665395446691211 Qft -0.03205010849896382 Qtf 0.020349568242507984 cft 1.0636930961029165 sft 0.009108238666163653
branch 8565 f 7804 t 7786 Pft 0.49693954467665297 Ptf -0.4959077601838194 Qft -0.027849568242997252 Qtf 0.023751587318562445 cft 1.0608949424105587 sft 0.013631880052252883
branch 8566 f 7806 t 7807 Pft 0.16110630927806277 Ptf -0.1610999999576793 Qft 0.024824509278879046 Qtf -0.02479999999635376 cft 1.0949146702061252 sft 0.00015626299995814052
branch 8567 f 7806 t 8615 Pft -1.5511886825388124 Ptf 1.557857026502249 Qft 0.3104255822750521 Qtf -0.2861664043721892 cft 1.0931605014241734 sft -0.031554360555053014
branch 8568 f 7808 t 7784 Pft -1.0862974982364118 Ptf 1.0902555383007342 Qft -0.2900541927543996 Qtf 0.26036843211751926 cft 1.047393893928253 sft -0.020543729589889054
branch 8569 f 7808 t 7809 Pft 0.4162263846003785 Ptf -0.41566294169250845 Qft 0.11649577326641256 Qtf -0.13395917898973883 cft 1.0348470613518868 sft 0.007769604427344704
branch 8570 f 7808 t 7811 Pft 0.3962711136404946 Ptf -0.3953873563102126 Qft 0.16265841948778442 Qtf -0.18024787735881714 cft 1.0318095297563665 sft 0.010242735749489123
branch 8571 f 7809 t 7811 Pft 0.12176294169677389 Ptf -0.12166469480874793 Qft 0.09585917898966825 Qtf -0.11655779413353953 cft 1.028133283674578 sft 0.002486858877329134
branch 8572 f 7810 t 7812 Pft 0.7535065319473041 Ptf -0.7533476521568708 Qft 0.4898977585907815 Qtf -0.4890795276702093 cft 1.016178758711582 sft 0.0006781321997751457
branch 8573 f 7810 t 7813 Pft 0.25041774100534 Ptf -0.2503999997076859 Qft 0.04146526263099525 Qtf -0.04140000000023968 cft 1.0167212285213445 sft 0.0002463199996983439
branch 8574 f 7811 t 7781 Pft -0.48714157923494306 Ptf 0.4886778214661326 Qft 0.06522140549873853 Qtf -0.09122700117900237 cft 1.025089702562705 sft -0.01931345049373724
branch 8575 f 7812 t 7674 Pft -12.041404032418221 Ptf 12.132812843565114 Qft -0.16396345697600578 Qtf 0.8386138227036777 cft 1.0210016593529672 sft -0.12248108551858695
branch 8576 f 7812 t 7935 Pft 12.544351684888353 Ptf -12.431621065807025 Qft 0.6492429846464515 Qtf 0.3408450150054253 cft 0.9881783783923821 sft 0.17846212431131883
branch 8577 f 7814 t 7815 Pft 0.25261701671166525 Ptf -0.25259999976137015 Qft 0.04786554677529976 Qtf -0.04780000000373375 cft 1.0487624507565958 sft 0.0002497979997503587
branch 8578 f 7814 t 7818 Pft -0.2553779491455629 Ptf 0.2555254707109761 Qft -0.10149628743914807 Qtf 0.03784581554406063 cft 1.0503971333112574 sft -0.0033583845269686326
branch 8579 f 7814 t 8682 Pft 0.2478576006003432 Ptf -0.24774311443520844 Qft 0.1289763447784199 Qtf -0.1393348230712067 cft 1.0472996721590329 sft 0.0020201817199901827
branch 8580 f 7816 t 7790 Pft 0.0659709089809083 Ptf -0.0658319043402934 Qft 0.11069393964827236 Qtf -0.14715150570864288 cft 1.0387584817765725 sft 0.0014611158808549279
branch 8581 f 7816 t 7831 Pft 0.017551403487665134 Ptf -0.01754491014539415 Qft 0.01384661333539943 Qtf -0.046592179579718666 cft 1.0427399589282682 sft 0.0004043846898106627
branch 8582 f 7816 t 8682 Pft -0.326622312456563 Ptf 0.32672927053075423 Qft -0.1391405529839737 Qtf 0.13538279436295325 cft 1.0447727626961782 sft -0.001449145910375019
branch 8583 f 7817 t 7814 Pft 0.24529307066536193 Ptf -0.24509666792806878 Qft 0.05703311060040961 Qtf -0.07534560412078606 cft 1.050963000638231 sft 0.004640538242319317
branch 8584 f 7818 t 8560 Pft -0.5350254707080282 Ptf 0.5362037375732713 Qft -0.06904581554411592 Qtf 0.06461373376768718 cft 1.055805371079956 sft -0.013185252907119265
branch 8585 f 7819 t 7821 Pft 0.1569059263043225 Ptf -0.15689999977070487 Qft 0.013628397970311661 Qtf -0.013599999997101358 cft 1.00445438606214 sft 0.00017717099973699074
branch 8586 f 7819 t 7822 Pft -2.1622453924992344 Ptf 2.1640722635809384 Qft -1.2855531590024118 Qtf 1.2926086611108265 cft 1.0065745868440226 sft -0.00204890442529296
branch 8587 f 7820 t 7830 Pft 0.9542800945956504 Ptf -0.9481765055148392 Qft -0.05242681090025322 Qtf 0.06401031945831456 cft 0.9980891655245424 sft 0.03791626931954389
branch 8588 f 7823 t 7802 Pft 0.840950966587738 Ptf -0.8396575524619426 Qft -0.041278676632379385 Qtf 0.02491667453497004 cft 1.0661864523925195 sft 0.00997170013938124
branch 8589 f 7824 t 8748 Pft -1.8034153587141015 Ptf 1.812966469246888 Qft -0.03864702738859044 Qtf 0.0584023978690012 cft 1.065133720648165 sft -0.0324865956618055
branch 8590 f 7825 t 7783 Pft -0.17749521299742582 Ptf 0.17813893949967635 Qft -0.20120385116796177 Qtf 0.17706916923406743 cft 1.077244689344099 sft -0.009430541581021313
branch 8591 f 7826 t 7824 Pft -1.43375010176173 Ptf 1.4466153587149262 Qft 0.038417794055287 Qtf 0.008347027388613926 cft 1.048991017526721 sft -0.05184298179523407
branch 8592 f 7826 t 7860 Pft 1.1536501017629897 Ptf -1.1421327904490017 Qft -0.06931779405521357 Qtf 0.10724451250032377 cft 1.033841394531914 sft 0.05524900916904337
branch 8593 f 7827 t 7828 Pft 0.09980277876757983 Ptf -0.09979999976573341 Qft 0.018110421261023846 Qtf -0.018100000004135298 cft 1.036585315448858 sft 9.972199975255993e-05
branch 8594 f 7827 t 7829 Pft -0.09980277853337662 Ptf 0.09980516053493084 Qft -0.018110421276897607 Qtf 0.018121338783881395 cft 1.03667615029949 sft -0.00010543655527957213
branch 8595 f 7829 t 7881 Pft -0.0897366909603827 Ptf 0.08983221505996994 Qft -0.0977979474292059 Qtf 0.05598423630060513 cft 1.0410819182570985 sft -0.003814398206105736
branch 8596 f 7829 t 8429 Pft -0.10293296072783414 Ptf 0.10353674687284092 Qft 0.15174508549777024 Qtf -0.19849094745038223 cft 1.0198288559962938 sft -0.013311107625630557
branch 8597 f 7830 t 7838 Pft 1.0017382376504589 Ptf -0.9961805936520794 Qft -0.12669093827541358 Qtf 0.11840851871281613 cft 0.9929831351616765 sft 0.03620074972540304
branch 8598 f 7830 t 7865 Pft -0.18286173213215157 Ptf 0.18311458311127043 Qft 0.04458061881711307 Qtf -0.07398137303467867 cft 0.9935991861956407 sft -0.007632496140479579
branch 8599 f 7831 t 7829 Pft -0.09277828226254196 Ptf 0.09286449137653434 Qft 0.05413038375236971 Qtf -0.07206847685669664 cft 1.0391738041816465 sft -0.005049949679231962
branch 8600 f 7831 t 7832 Pft 0.09490173419115042 Ptf -0.09489999974965332 Qft 0.005209105821916363 Qtf -0.005200000004390585 cft 1.0416335278841695 sft 9.86049997357817e-05
branch 8601 f 7833 t 7834 Pft -0.2397999997908408 Ptf 0.2398154534977203 Qft -0.033700000002590505 Qtf 0.033760710994010415 cft 1.0625757920287937 sft -0.00025434399976899055
branch 8602 f 7834 t 8468 Pft -0.3097199060337995 Ptf 0.30988776014513875 Qft -0.27889159226748544 Qtf 0.27211473343999243 cft 1.0649734562315283 sft -0.0019347612933890016
branch 8603 f 7836 t 7799 Pft -0.8037839229637475 Ptf 0.8064884670550257 Qft 0.06620418348197257 Qtf -0.09875697142155185 cft 0.9978052616691121 sft -0.015234674241229675
branch 8604 f 7836 t 7864 Pft 0.7168839229671313 Ptf -0.7132942018408492 Qft -0.07030418348196109 Qtf 0.0698649674497591 cft 0.9935589336548151 sft 0.02900902922436724
branch 8605 f 7837 t 7838 Pft -0.9165430962298352 Ptf 0.9266805936555841 Qft 0.1403921057850892 Qtf -0.11860851871279521 cft 0.989004752558945 sft -0.06971834177005237
branch 8606 f 7839 t 7795 Pft -1.4411345559308468 Ptf 1.4518285015602952 Qft -0.030738197345570678 Qtf 0.057178462484948706 cft 1.0648738520240968 sft -0.04384883655899273
branch 8607 f 7839 t 7840 Pft 0.9654345559350761 Ptf -0.9641112124565867 Qft -0.01426180265479804 Qtf 0.014069744486005398 cft 1.055247873639433 sft 0.008916446863932002
branch 8608 f 7840 t 7825 Pft -0.8913740529501808 Ptf 0.8936382779211713 Qft -0.1257561842148186 Qtf 0.07880219969301205 cft 1.0585417745421009 sft -0.017840466574814164
branch 8609 f 7840 t 7842 Pft 1.3865852654109565 Ptf -1.379886663723907 Qft 0.07138643972803937 Qtf -0.045594665134055856 cft 1.0470350387577805 sft 0.032001301251479077
branch 8610 f 7841 t 8825 Pft -0.8048890772734404 Ptf 0.8067677810712209 Qft 0.0914901613213141 Qtf -0.12396346856267487 cft 1.0061550013797316 sft -0.01340277667396393
branch 8611 f 7842 t 7851 Pft -0.2064129556916567 Ptf 0.20659153523664117 Qft 0.01823363036270685 Qtf -0.04210888873240613 cft 1.0413943748322734 sft -0.004211366192044252
branch 8612 f 7842 t 7875 Pft 1.1192996194185625 Ptf -1.1149308016968567 Qft -0.021138965228866907 Qtf 0.03314854668497233 cft 1.03736005000297 sft 0.025144164582107775
branch 8613 f 7843 t 7861 Pft -1.3385234768579155 Ptf 1.3438946242162066 Qft -0.043172305216020807 Qtf -0.036147504938999514 cft 1.0280383209094928 sft -0.023459688861371758
branch 8614 f 7843 t 7874 Pft 0.9032234768601495 Ptf -0.9011038733923933 Qft -0.028127694783940088 Qtf 0.016821559796518587 cft 1.0219851435896494 sft 0.014395099574463652
branch 8615 f 7844 t 7845 Pft 0.2208123127795023 Ptf -0.22079999978037002 Qft 0.017147427849351915 Qtf -0.017100000000766558 cft 1.0755394634734075 sft 0.0002250149997710232
branch 8616 f 7844 t 7848 Pft 0.7281223913947275 Ptf -0.727367645430981 Qft 0.05821740667161755 Qtf -0.06223917052327131 cft 1.0738940665926102 sft 0.0070621758318477525
branch 8617 f 7846 t 8489 Pft 0.5590761373543891 Ptf -0.5566158157711214 Qft 0.4600825222313049 Qtf -0.48147237212006794 cft 1.0572593223296063 sft 0.013956868393780218
branch 8618 f 7847 t 7878 Pft 0.26605295486444697 Ptf -0.2654856780123917 Qft -0.19603467883253578 Qtf 0.17015473518067714 cft 1.0761641560366706 sft 0.010300827918673483
branch 8619 f 7847 t 8822 Pft 0.014710626628078038 Ptf -0.014394632991809153 Qft 0.15970722762395528 Qtf -0.23909506676006576 cft 1.0623952989837173 sft -0.0010258665154720848
branch 8620 f 7848 t 7847 Pft 0.46148228902603977 Ptf -0.46126358148650853 Qft -0.019322732356263556 Qtf 0.011627451208502476 cft 1.0718162975924532 sft 0.0032512450131221963
branch 8621 f 7848 t 7898 Pft 0.22888390254642538 Ptf -0.22837114953858212 Qft -0.07528171138775622 Qtf 0.03378308054758253 cft 1.0730923135175232 sft 0.014132962440258813
branch 8622 f 7848 t 8443 Pft -1.8374569361768816 Ptf 1.844966022840053 Qft -0.0893112056087107 Qtf 0.1148154548837555 cft 1.0776462621146004 sft -0.02345338604867276
branch 8623 f 7849 t 7848 Pft -1.6550564166582906 Ptf 1.6675583900403352 Qft -0.16333340326694368 Qtf 0.2043548198759707 cft 1.0588018073631722 sft -0.041258609157519506
branch 8624 f 7850 t 7860 Pft -0.843482389834093 Ptf 0.8510565832723628 Qft -0.03719770058153776 Qtf 0.04337128413975505 cft 1.0155696570933317 sft -0.058426080148563236
branch 8625 f 7851 t 8528 Pft -0.3003915352340328 Ptf 0.300788515082725 Qft 0.033208888732337544 Qtf -0.0642817286666694 cft 1.0417943660468203 sft -0.007656997609666458
branch 8626 f 7852 t 7856 Pft 0.013699951522633643 Ptf -0.013585679264566938 Qft 0.21163093538141287 Qtf -0.21811574400488187 cft 1.0102322495467246 sft -0.0003095508867639188
branch 8627 f 7852 t 7858 Pft -0.41819995151970507 Ptf 0.4189602495530023 Qft -0.22893093538141873 Qtf 0.2177529391902252 cft 1.0184878194802094 sft -0.005317744469340188
branch 8628 f 7853 t 7854 Pft 0.5664690311557283 Ptf -0.5663999997779943 Qft 0.04763260573077603 Qtf -0.04730000000143535 cft 1.0297091000271201 sft 0.0005899779997640218
branch 8629 f 7853 t 7855 Pft -0.5664690309346929 Ptf 0.5665354403408378 Qft 0.14519928418558595 Qtf -0.14483071198144773 cft 1.0298363363767897 sft -0.0006578204811736697
branch 8630 f 7855 t 7849 Pft -1.4684672652488975 Ptf 1.476156416659768 Qft -0.12691178430007705 Qtf 0.1507334032671323 cft 1.0378551827779559 sft -0.034475026964140856
branch 8631 f 7856 t 7841 Pft -0.3693518486813926 Ptf 0.3695890772786318 Qft 0.11434999368807279 Qtf -0.11899016132156941 cft 1.0061649212389199 sft -0.0035698571463009202
branch 8632 f 7856 t 7857 Pft 0.38293752815915527 Ptf -0.3828999997856585 Qft 0.10376575031614287 Qtf -0.10360000000025614 cft 1.0064507255395878 sft 0.0003810099997723131
branch 8633 f 7858 t 7855 Pft -0.9007602495472805 Ptf 0.9019318251130474 Qft -0.28815293919028606 Qtf 0.2717424962802001 cft 1.026469899385392 sft -0.006310008681488404
branch 8634 f 7859 t 7888 Pft -0.7444742053308474 Ptf 0.7464713150275287 Qft 0.5289507355696732 Qtf -0.5541218269740189 cft 1.0331120713794322 sft -0.011857170955539077
branch 8635 f 7861 t 8528 Pft -1.7108946242141136 Ptf 1.7186920449735854 Qft 0.013547504939056931 Qtf 0.015363683129562322 cft 1.0369003183470265 sft -0.02559928307381999
branch 8636 f 7862 t 8401 Pft -2.094769779808075 Ptf 2.1210572537551804 Qft 1.0917381554960928 Qtf -0.952010539247131 cft 1.0197101243284528 sft -0.06522068099378696
branch 8637 f 7862 t 8528 Pft 1.7248697801917945 Ptf -1.7244233768036838 Qft -1.1178381554852117 Qtf 1.1198813169245718 cft 1.0414071064164396 sft 0.0012613412776920703
branch 8638 f 7863 t 7901 Pft 1.1366668737153982 Ptf -1.131485395473263 Qft 0.02096556904141006 Qtf -0.004214557615549619 cft 0.9754463646774526 sft 0.024968122966978718
branch 8639 f 7864 t 7820 Pft -1.0458154703155573 Ptf 1.0502580574587705 Qft -0.06255740570339766 Qtf 0.05871724957818328 cft 0.9971014739227283 sft -0.02255072668115657
branch 8640 f 7864 t 7863 Pft 1.314207586885551 Ptf -1.3076668737121122 Qft 0.034780822852515936 Qtf -0.03246556904129738 cft 0.9857356608395073 sft 0.028897672459406703
branch 8641 f 7865 t 7864 Pft -0.3000145831079076 Ptf 0.3004020852742622 Qft 0.057881373034728914 Qtf -0.07028838459872273 cft 0.9921541447197182 sft -0.007616580953265957
branch 8642 f 7866 t 7867 Pft -0.13299999969814655 Ptf 0.13300436997596796 Qft -0.018000000001906248 Qtf 0.018018937872683584 cft 0.9892600504582834 sft -0.00013399999968540172
branch 8643 f 7867 t 7897 Pft 0.41789337392133086 Ptf -0.41561659811718976 Qft -0.09699686202528673 Qtf 0.06346742651039888 cft 0.9894633748658004 sft 0.03147285447507664
branch 8644 f 7868 t 7837 Pft -0.5699868787470198 Ptf 0.570543096234324 Qft 0.09996518622280241 Qtf -0.16089210578507968 cft 0.9905536968867574 sft -0.00511998230402182
branch 8645 f 7868 t 7884 Pft -0.13791312526092772 Ptf 0.13794999152169543 Qft 0.021959262666578886 Qtf -0.031627970253603865 cft 0.9907316130091247 sft -0.0015640570614694315
branch 8646 f 7869 t 7867 Pft 0.5528714591435693 Ptf -0.5508977435955036 Qft -0.08290191664511785 Qtf 0.07897792415066111 cft 0.989856150373667 sft 0.019156449655326212
branch 8647 f 7869 t 7868 Pft -0.5530080754316777 Ptf 0.5537000040123459 Qft 0.07462054902157607 Qtf -0.13682444888918782 cft 0.9907511125047199 sft -0.006486794820869517
branch 8648 f 7869 t 7870 Pft 0.24951446497831442 Ptf -0.24949999977618675 Qft 0.007375470618776893 Qtf -0.007299999998886454 cft 0.9907065859618946 sft 0.00029772099973105967
branch 8649 f 7869 t 7900 Pft 1.0937982190822988 Ptf -1.0867534937413936 Qft -0.20148368965044497 Qtf 0.2062032517877769 cft 0.9899111311842708 sft 0.03245758311264543
branch 8650 f 7871 t 8825 Pft -0.06590635412300215 Ptf 0.06592537715332823 Qft 0.09813097669790571 Qtf -0.12386401642213563 cft 1.0076104393984417 sft -0.0006549860372440795
branch 8651 f 7872 t 7871 Pft 0.33681054361961715 Ptf -0.3365936458723664 Qft 0.11771806445529362 Qtf -0.1254309766979321 cft 1.0103237477463252 sft 0.0034823478255189373
branch 8652 f 7872 t 7873 Pft 0.788241230435373 Ptf -0.788099999826583 Qft 0.015418433966832873 Qtf -0.0147000000006339 cft 1.0120405278523792 sft 0.0009186959997965873
branch 8653 f 7874 t 7872 Pft 1.1278491742549779 Ptf -1.1250517738851311 Qft 0.1297538566397581 Qtf -0.13313649842249373 cft 1.0160664746849921 sft 0.011818776644613121
branch 8654 f 7874 t 7876 Pft -0.6292453008599941 Ptf 0.6305720482704784 Qft -0.16787541643626475 Qtf 0.16038373182754845 cft 1.0251694000692169 sft -0.011680647912629497
branch 8655 f 7875 t 7876 Pft 0.7729308016997231 Ptf -0.7709221082568839 Qft -0.04044854668506284 Qtf 0.0418181418042847 cft 1.0322268569225843 sft 0.01503316298832714
branch 8656 f 7877 t 7878 Pft -0.09989999979297472 Ptf 0.0999020474342064 Qft -0.009000000001118995 Qtf 0.009010424356542306 cft 1.08099400110751 sft -0.00010990799976764259
branch 8657 f 7878 t 7903 Pft 0.14332162089269224 Ptf -0.1429719089241837 Qft -0.23339239719339075 Qtf 0.19743329390528017 cft 1.0894165508244358 sft 0.0073775671430813304
branch 8658 f 7879 t 7880 Pft 0.058200922876005895 Ptf -0.05819999977748028 Qft 0.006604082928672169 Qtf -0.006599999993110969 cft 0.9663421028950249 sft 6.521399974575142e-05
branch 8659 f 7879 t 7894 Pft -1.2849941221772994 Ptf 1.3035132091991766 Qft 0.38875344933270556 Qtf -0.3185591430877874 cft 0.9570611687946571 sft -0.0737531342110283
branch 8660 f 7879 t 7901 Pft 1.3268184649394381 Ptf -1.3195980467485036 Qft -0.3797948233719073 Qtf 0.2490429915460244 cft 0.9681699458361723 sft 0.032059752001633884
branch 8661 f 7879 t 7926 Pft -0.10002526541603378 Ptf 0.10007299335793733 Qft -0.01556270888081273 Qtf -0.02841716529276723 cft 0.9666088088725137 sft -0.003295078296176171
branch 8662 f 7882 t 7883 Pft -0.4638535012570295 Ptf 0.46455141682617773 Qft -0.05099776031865834 Qtf 0.030848093363331844 cft 0.9832310787161905 sft -0.009331038503662787
branch 8663 f 7883 t 7891 Pft -0.5976514168227071 Ptf 0.5989555102118126 Qft -0.04794809336327564 Qtf 0.04543684213594322 cft 0.9886379993203723 sft -0.012678357502839051
branch 8664 f 7884 t 7891 Pft -0.26864999151822133 Ptf 0.26904908702294617 Qft 0.024727970253633297 Qtf -0.03792488360937521 cft 0.9912522349780347 sft -0.007586697108073272
branch 8665 f 7885 t 7951 Pft -0.026817151396684134 Ptf 0.026840082968436284 Qft 0.005560781849871153 Qtf -0.053474560087774924 cft 1.0840763362666739 sft -0.0032797244571033473
branch 8666 f 7886 t 8401 Pft -1.3560871029251327 Ptf 1.3637008706780855 Qft 0.48405895178148384 Qtf -0.4520906533482777 cft 1.007650466310052 sft -0.03111038281596473
branch 8667 f 7887 t 7888 Pft -0.27489999989818603 Ptf 0.2749179705296756 Qft -0.03659999999571366 Qtf 0.0366823653898916 cft 1.027243031375665 sft -0.00029360599988852187
branch 8668 f 7888 t 7886 Pft -1.021389285455349 Ptf 1.0250871029260356 Qft 0.5174394615893616 Qtf -0.49895895178144634 cft 1.0200249030152193 sft -0.021657252985944477
branch 8669 f 7889 t 7860 Pft 0.1282745878758014 Ptf -0.12822379282016597 Qft 0.16427922294804323 Qtf -0.17441579663981036 cft 1.0306008519609704 sft 0.0007525926431382071
branch 8670 f 7890 t 7892 Pft 0.3459316944863819 Ptf -0.34589999975156654 Qft 0.029135312134375813 Qtf -0.028999999997158188 cft 0.9885143834225613 sft 0.00037640899972472564
branch 8671 f 7890 t 7893 Pft -3.923698032204824 Ptf 3.9284087424486374 Qft -0.3585107850437337 Qtf 0.3751552945720389 cft 0.9901937967014086 sft -0.004051566677689521
branch 8672 f 7891 t 7869 Pft 1.3471743666683382 Ptf -1.3431760675486304 Qft -0.21011459879486588 Qtf 0.2023895866569692 cft 0.9911973773735961 sft 0.01564184236981566
branch 8673 f 7891 t 7915 Pft 1.3609000557941118 Ptf -1.3525094931058528 Qft -0.08979392658427512 Qtf 0.12002677910026519 cft 0.9881673297831712 sft 0.04383010006336968
branch 8674 f 7894 t 7927 Pft 1.2566740529674445 Ptf -1.2420744123376495 Qft -0.31842631078672057 Qtf 0.3847845547787695 cft 0.957830075702956 sft 0.06261743068065584
branch 8675 f 7895 t 7896 Pft 0.09840304678314818 Ptf -0.09839999972399563 Qft 0.026911767960958493 Qtf -0.026900000008330132 cft 0.9904527129641812 sft 0.00010240699968798286
branch 8676 f 7895 t 7897 Pft -0.09840304648139916 Ptf 0.098405568185546 Qft -0.026911767995698832 Qtf 0.02692322073508502 cft 0.9905643415861355 sft -0.00010080049634502762
branch 8677 f 7898 t 7878 Pft -0.02222885045849872 Ptf 0.022262009893390847 Qft -0.0795830805476149 Qtf 0.05422723765485373 cft 1.0775830205239754 sft -0.0006084642621921712
branch 8678 f 7900 t 7850 Pft -0.5907418573797536 Ptf 0.5943823898368181 Qft -0.028989509813597464 Qtf 0.025497700581623234 cft 0.9971917595336164 sft -0.033239156281088894
branch 8679 f 7901 t 7913 Pft 1.5327885658428968 Ptf -1.5101572998956165 Qft -0.2568947179979273 Qtf 0.35592372839351727 cft 0.9691393222566091 sft 0.07768148062756926
branch 8680 f 7902 t 7885 Pft 0.11767551410779996 Ptf -0.11758284859984856 Qft -0.02829383380065307 Qtf -0.01276078184994136 cft 1.0872559776694308 sft 0.005466004491176218
branch 8681 f 7902 t 8807 Pft -0.41275210990721456 Ptf 0.4136766029311637 Qft -0.14362684193413083 Qtf 0.07865522806709374 cft 1.0934552525949206 sft -0.01235214450077305
branch 8682 f 7903 t 7904 Pft 0.08480170656562752 Ptf -0.08479999977811264 Qft 0.004007089733665179 Qtf -0.0040000000007755256 cft 1.097896126687103 sft 9.054399975976658e-05
branch 8683 f 7903 t 8477 Pft -0.26251490069704 Ptf 0.2629951810849329 Qft 0.004364117693485971 Qtf -0.039876165774527995 cft 1.0987427987595182 sft -0.01317940141687098
branch 8684 f 7905 t 7876 Pft 0.05783613504658755 Ptf -0.05754994001151989 Qft 0.18888205209021944 Qtf -0.21020187363174056 cft 1.0396765258967566 sft 0.0011871694170225231
branch 8685 f 7905 t 7909 Pft -0.2525361350441987 Ptf 0.252801008930582 Qft -0.20088205209015267 Qtf 0.19605684371120627 cft 1.0523287272700335 sft -0.0028650250313707435
branch 8686 f 7906 t 7907 Pft -0.837367275397365 Ptf 0.838373014005165 Qft 0.14990175730259503 Qtf -0.1540350818222661 cft 1.059828908646295 sft -0.008543446213052485
branch 8687 f 7906 t 8502 Pft 0.6095672754005079 Ptf -0.6062405613543467 Qft -0.16540175730254147 Qtf 0.14850506718976475 cft 1.0614891839281944 sft 0.029291106356044698
branch 8688 f 7907 t 7908 Pft 0.19470825948953996 Ptf -0.19469999979915054 Qft 0.011841657567898976 Qtf -0.011799999999126697 cft 1.0595274686979785 sft 0.00022313799976686556
branch 8689 f 7909 t 7910 Pft 0.21120894722677697 Ptf -0.21119999978902804 Qft 0.0192477196679995 Qtf -0.019200000000535747 cft 1.0556257958478656 sft 0.00023251199976299775
branch 8690 f 7909 t 8604 Pft -0.46400995594650607 Ptf 0.46437189891259334 Qft -0.2153045633798103 Qtf 0.2093635600018262 cft 1.058249708088195 sft -0.0038098698718041575
branch 8691 f 7911 t 7912 Pft 0.527109283963753 Ptf -0.5258571958562539 Qft -0.1270356464844859 Qtf 0.11307271159375103 cft 0.9641294057105159 sft 0.011421565067036132
branch 8692 f 7912 t 7901 Pft -0.7977534821096808 Ptf 0.8001948763820281 Qft -0.015250110137147152 Qtf 0.007766284067686632 cft 0.9675324531004363 sft -0.02143368811724589
branch 8693 f 7912 t 7946 Pft 1.2446106779693207 Ptf -1.2346979420458501 Qft -0.10622246419825648 Qtf 0.1440169954694523 cft 0.9607792944803623 sft 0.054668179938020686
